orderid,buyer_userid,seller_userid,userid_x,device_x,dupe_x,userid_y,device_y,dupe_y,dlink
1956639964,58799752,186511864,58799752.0,wKjJztTY3CTaFPaijuVH1GxsEwY9m4ysL5MyPKs2JZm=,True,186511864.0,wKjJztTY3CTaFPaijuVH1GxsEwY9m4ysL5MyPKs2JZm=,True,1
1953657988,159485286,61657246,159485286.0,9w9+hBC6lD/+I6GHBYG9mzLZ66Ew0IkNr2fBId3poJK=,True,61657246.0,9w9+hBC6lD/+I6GHBYG9mzLZ66Ew0IkNr2fBId3poJK=,True,1
1955025986,28508722,81389596,28508722.0,CEVwFhCFwaO/G1t7PQggJjhZS5JQ3XTdyX8ad5fxlNE=,True,81389596.0,CEVwFhCFwaO/G1t7PQggJjhZS5JQ3XTdyX8ad5fxlNE=,True,1
1955386900,155985518,133103872,155985518.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,133103872.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,1
1956262846,235630292,156626006,235630292.0,SE21goRDxteUtqu1qSmOrPr44/NDvTjgB6ajsokmXdS=,True,156626006.0,SE21goRDxteUtqu1qSmOrPr44/NDvTjgB6ajsokmXdS=,True,1
1956262846,235630292,156626006,235630292.0,W32eqQLzFhFQfaqB5qYarBQgO3TNYOR0qG1/9SfYbUK=,True,156626006.0,W32eqQLzFhFQfaqB5qYarBQgO3TNYOR0qG1/9SfYbUK=,True,1
1955462716,234586552,148278614,234586552.0,EbJwfDqPnFalaDvUsi1hMhjfNhwQDpiol4oL9Kq5SmE=,True,148278614.0,EbJwfDqPnFalaDvUsi1hMhjfNhwQDpiol4oL9Kq5SmE=,True,1
1955430254,159132118,187392042,159132118.0,/+k342+fSW3vt7c0D2tFH2R+gxQIUcz7Aejn6M8F16m=,True,187392042.0,/+k342+fSW3vt7c0D2tFH2R+gxQIUcz7Aejn6M8F16m=,True,1
1955430254,159132118,187392042,159132118.0,hvJQZ6kte6JRe2v8nR3YSGulMmAqOQ1KGB87nOyPJ10=,True,187392042.0,hvJQZ6kte6JRe2v8nR3YSGulMmAqOQ1KGB87nOyPJ10=,True,1
1955430254,159132118,187392042,159132118.0,jMI6cKgzSi/0LUBuEJht3kZKUCg/n03Sx+l3CF4Cg+m=,True,187392042.0,jMI6cKgzSi/0LUBuEJht3kZKUCg/n03Sx+l3CF4Cg+m=,True,1
1953898142,137948498,86777010,137948498.0,KRtyj2Zodnd5aXzu7sP8eHOvc3oImZpQSnnqaAv26N4=,True,86777010.0,KRtyj2Zodnd5aXzu7sP8eHOvc3oImZpQSnnqaAv26N4=,True,1
1953898142,137948498,86777010,137948498.0,WInqMbYdrDmIS9xaeejXRQFLY87DotxTBoJ+ppbKfom=,True,86777010.0,WInqMbYdrDmIS9xaeejXRQFLY87DotxTBoJ+ppbKfom=,True,1
1954225100,89242910,58018626,89242910.0,l/Bs38W/xfgvJMIX2sAE7RRiW9FY2jR1SuuX3PLe640=,True,58018626.0,l/Bs38W/xfgvJMIX2sAE7RRiW9FY2jR1SuuX3PLe640=,True,1
1955321544,100918044,68742042,100918044.0,NTx6kOhzZHaCHnujoP21JDOqUoBs6xoQ0HYhav4J0H0=,True,68742042.0,NTx6kOhzZHaCHnujoP21JDOqUoBs6xoQ0HYhav4J0H0=,True,1
1954913994,214167018,6588124,214167018.0,fc1UM6y7frdXfocQAAt3WHVGhlNJProufPSEDmOKjNS=,True,6588124.0,fc1UM6y7frdXfocQAAt3WHVGhlNJProufPSEDmOKjNS=,True,1
1955308304,100918044,68742042,100918044.0,NTx6kOhzZHaCHnujoP21JDOqUoBs6xoQ0HYhav4J0H0=,True,68742042.0,NTx6kOhzZHaCHnujoP21JDOqUoBs6xoQ0HYhav4J0H0=,True,1
1953997974,227124616,15459944,227124616.0,dHjXZIKVEUj2Z9TJeruG/jy1o0dkNR0N6SpZnJtpNW4=,True,15459944.0,dHjXZIKVEUj2Z9TJeruG/jy1o0dkNR0N6SpZnJtpNW4=,True,1
1953997974,227124616,15459944,227124616.0,nJCFVqzy2ODFURCeckmQddY8zmiK8Bi8iZ+ZtGmZhqm=,True,15459944.0,nJCFVqzy2ODFURCeckmQddY8zmiK8Bi8iZ+ZtGmZhqm=,True,1
1956366870,235607244,232319340,235607244.0,nxeJWkq2ZRc4GgCBnwP20q649Koh4Cu7gFKhlYuv4dA=,True,232319340.0,nxeJWkq2ZRc4GgCBnwP20q649Koh4Cu7gFKhlYuv4dA=,True,1
1953567282,234241718,26351380,234241718.0,LANTkgTpo+Z0gGdlkaqvZ0Pva+nJM2utT02kqQtvkOK=,True,26351380.0,LANTkgTpo+Z0gGdlkaqvZ0Pva+nJM2utT02kqQtvkOK=,True,1
1954494028,103148906,98713362,103148906.0,CjhNPPmR2d0Pw7prXjGDJC9tHtrpUocNWTBuUVnReQg=,True,98713362.0,CjhNPPmR2d0Pw7prXjGDJC9tHtrpUocNWTBuUVnReQg=,True,1
1953402930,235346694,19157822,235346694.0,zaiFZrJapuJ2D+ououkBV0boJOU4aJ+/T+xgdlTpp20=,True,19157822.0,zaiFZrJapuJ2D+ououkBV0boJOU4aJ+/T+xgdlTpp20=,True,1
1956071188,234204716,147415630,234204716.0,NEYkoTqv0Fio5i/uXWTDMhp1TfdB14xRrsi/ZKneVuO=,True,147415630.0,NEYkoTqv0Fio5i/uXWTDMhp1TfdB14xRrsi/ZKneVuO=,True,1
1955691004,158492966,17704924,158492966.0,iah3i76paFUNjsgv/N/Af8zTSGyFrlbRv+I/yVPGzp4=,True,17704924.0,iah3i76paFUNjsgv/N/Af8zTSGyFrlbRv+I/yVPGzp4=,True,1
1955691004,158492966,17704924,158492966.0,jmbOTuQUroMm4MqBUqkgR41oawl66+Z6IJhdvICsamg=,True,17704924.0,jmbOTuQUroMm4MqBUqkgR41oawl66+Z6IJhdvICsamg=,True,1
1955691004,158492966,17704924,158492966.0,rVgcMAt00xfDo3BRlBgICXJjn5wU151W6u0h3+NRWUy=,True,17704924.0,rVgcMAt00xfDo3BRlBgICXJjn5wU151W6u0h3+NRWUy=,True,1
1956154598,154174290,87529920,154174290.0,lvktDJ+zpKYOeWXnSI3UNSgHYJTFRA/sECJtCPtcb8u=,True,87529920.0,lvktDJ+zpKYOeWXnSI3UNSgHYJTFRA/sECJtCPtcb8u=,True,1
1955235222,144673420,61910882,144673420.0,TsBzGgDIEc5xSg8aGaE8caHV+uVsCupJ9nvrBYvWky8=,True,61910882.0,TsBzGgDIEc5xSg8aGaE8caHV+uVsCupJ9nvrBYvWky8=,True,1
1955870544,155985518,133103872,155985518.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,133103872.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,1
1953884062,24392848,163260544,24392848.0,ebgoiYBsFzQeTiX6ugr9YURFkSoqDgBKunmRw4Fi/Cm=,True,163260544.0,ebgoiYBsFzQeTiX6ugr9YURFkSoqDgBKunmRw4Fi/Cm=,True,1
1954567440,235452908,235460800,235452908.0,V8hLxnXTJ0ua3SyVjCt3D06uZ8sofMHU3NxVjS7k7Ay=,True,235460800.0,V8hLxnXTJ0ua3SyVjCt3D06uZ8sofMHU3NxVjS7k7Ay=,True,1
1954708440,34081888,215678980,34081888.0,XDnQ+3QkZfOYbhKcxBsV4DoDoaGTJfxJxMEHUYL7Xx0=,True,215678980.0,XDnQ+3QkZfOYbhKcxBsV4DoDoaGTJfxJxMEHUYL7Xx0=,True,1
1956435316,231331270,194452750,231331270.0,71RF4uCqqEFMBp4vDHxSpnCmEmGznAiJ3ED42joivLW=,True,194452750.0,71RF4uCqqEFMBp4vDHxSpnCmEmGznAiJ3ED42joivLW=,True,1
1956032274,208058316,156130842,208058316.0,0iYm4QjB/cHlPu/VDACQrNgBk42P6UsmEIAA133r3Qy=,True,156130842.0,0iYm4QjB/cHlPu/VDACQrNgBk42P6UsmEIAA133r3Qy=,True,1
1956000558,155985518,133103872,155985518.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,133103872.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,1
1954073928,8607462,150973602,8607462.0,CVvSsRrEX26EOHZ+1gFk2spvF7ODTenZMql8Smlm83I=,True,150973602.0,CVvSsRrEX26EOHZ+1gFk2spvF7ODTenZMql8Smlm83I=,True,1
1955131690,50471434,51048558,50471434.0,5vUrGsIeebCHndI5eLtlPwTxqGB/WI3UvHV9AsVVqmA=,True,51048558.0,5vUrGsIeebCHndI5eLtlPwTxqGB/WI3UvHV9AsVVqmA=,True,1
1954908954,20816188,209003944,20816188.0,VXoDWgGM2id5nOlzdEK/tuwUDs6+vb0/MOm5+belpFg=,True,209003944.0,VXoDWgGM2id5nOlzdEK/tuwUDs6+vb0/MOm5+belpFg=,True,1
1954493746,155985518,133103872,155985518.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,133103872.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,1
1954220692,235427122,74415764,235427122.0,AIbrGCRLCb972AcMj2Vj6lq6r9edtR/7qGBl9RylFuS=,True,74415764.0,AIbrGCRLCb972AcMj2Vj6lq6r9edtR/7qGBl9RylFuS=,True,1
1954220692,235427122,74415764,235427122.0,WmokHkm7E5RX/qVYDGV3TK9dB6TWLN8qXnkPNZgKf80=,True,74415764.0,WmokHkm7E5RX/qVYDGV3TK9dB6TWLN8qXnkPNZgKf80=,True,1
1954220692,235427122,74415764,235427122.0,pwCnZDUJzBeVMZUbAZLuqfGPBbtZpf9ywd7ZJueWhkI=,True,74415764.0,pwCnZDUJzBeVMZUbAZLuqfGPBbtZpf9ywd7ZJueWhkI=,True,1
1954301508,185380090,105215590,185380090.0,uMhpgKmJrt5oqzgn8rJvMPrbcUN0ya7Xu4hA6GKUOqm=,True,105215590.0,uMhpgKmJrt5oqzgn8rJvMPrbcUN0ya7Xu4hA6GKUOqm=,True,1
1956634878,174740780,118892656,174740780.0,+hzeXQZlYK3tYjQF6YW5AWCEYrlr7wegBzgMNC4GtB4=,True,118892656.0,+hzeXQZlYK3tYjQF6YW5AWCEYrlr7wegBzgMNC4GtB4=,True,1
1954894760,151550652,37623620,151550652.0,3O1REbElAF2p2ZSIDKBXNSasd8FfN7Kv4Fu60JE8HE4=,True,37623620.0,3O1REbElAF2p2ZSIDKBXNSasd8FfN7Kv4Fu60JE8HE4=,True,1
1953993170,227124616,15459944,227124616.0,dHjXZIKVEUj2Z9TJeruG/jy1o0dkNR0N6SpZnJtpNW4=,True,15459944.0,dHjXZIKVEUj2Z9TJeruG/jy1o0dkNR0N6SpZnJtpNW4=,True,1
1953993170,227124616,15459944,227124616.0,nJCFVqzy2ODFURCeckmQddY8zmiK8Bi8iZ+ZtGmZhqm=,True,15459944.0,nJCFVqzy2ODFURCeckmQddY8zmiK8Bi8iZ+ZtGmZhqm=,True,1
1954405186,34081888,215678980,34081888.0,XDnQ+3QkZfOYbhKcxBsV4DoDoaGTJfxJxMEHUYL7Xx0=,True,215678980.0,XDnQ+3QkZfOYbhKcxBsV4DoDoaGTJfxJxMEHUYL7Xx0=,True,1
1954433682,127515344,81251884,127515344.0,ySeUC7jGi8ibfZEvNNPv6OgrR5UgExFr0nSV055GDmg=,True,81251884.0,ySeUC7jGi8ibfZEvNNPv6OgrR5UgExFr0nSV055GDmg=,True,1
1954579722,235457118,235460800,235457118.0,V8hLxnXTJ0ua3SyVjCt3D06uZ8sofMHU3NxVjS7k7Ay=,True,235460800.0,V8hLxnXTJ0ua3SyVjCt3D06uZ8sofMHU3NxVjS7k7Ay=,True,1
1954924828,40831792,15853332,40831792.0,WquN8/hbZrrE401nmGTX3blxc5dQUEcvW9vWpeXeI+S=,True,15853332.0,WquN8/hbZrrE401nmGTX3blxc5dQUEcvW9vWpeXeI+S=,True,1
1955285418,198215124,174611382,198215124.0,J6o57aMwd0FdbonXYsBkh2lR9VYxGDKEhd7eJGpIjdA=,True,174611382.0,J6o57aMwd0FdbonXYsBkh2lR9VYxGDKEhd7eJGpIjdA=,True,1
1955462346,155985518,133103872,155985518.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,133103872.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,1
1954031752,216012026,9383632,216012026.0,gn3alPzUQou5t09yvu3U61Dj1UXUVz/a0YyG+hAPCE8=,True,9383632.0,gn3alPzUQou5t09yvu3U61Dj1UXUVz/a0YyG+hAPCE8=,True,1
1954280378,227074130,150947486,227074130.0,VKkBCbia9qZkqUC0CKDEGnoZjv8zgS320NcblUjgHuI=,True,150947486.0,VKkBCbia9qZkqUC0CKDEGnoZjv8zgS320NcblUjgHuI=,True,1
1954316328,4437214,154680340,4437214.0,OR7MqRap27i4DBeLH9+feaN0uzmvF5RQchBAdoHi7cO=,True,154680340.0,OR7MqRap27i4DBeLH9+feaN0uzmvF5RQchBAdoHi7cO=,True,1
1956369890,176162546,44144894,176162546.0,xFk2lZhPtCJo/mwtIA9adcerNId3I+lZkEEbkoLTfgc=,True,44144894.0,xFk2lZhPtCJo/mwtIA9adcerNId3I+lZkEEbkoLTfgc=,True,1
1956125034,216535812,235585144,216535812.0,qo1f29j45l+QYdj/2mBZElwVNPfPyLvzpZh/fjXavtE=,True,235585144.0,qo1f29j45l+QYdj/2mBZElwVNPfPyLvzpZh/fjXavtE=,True,1
1953305480,140422560,210891536,140422560.0,revkaehUbXVbWpLDXcO6TqoefR7+txQwNuwey7TN3RS=,True,210891536.0,revkaehUbXVbWpLDXcO6TqoefR7+txQwNuwey7TN3RS=,True,1
1955072102,179270308,39018130,179270308.0,4BjNsf7kLUMJcfAFcaxK1OZDB4Xb4o68WQI5+km5YRW=,True,39018130.0,4BjNsf7kLUMJcfAFcaxK1OZDB4Xb4o68WQI5+km5YRW=,True,1
1953649592,233977954,166703886,233977954.0,P1RvbYmriQzKnC2RKuRup4BU64b1qhIBjcGgxEJuMLy=,True,166703886.0,P1RvbYmriQzKnC2RKuRup4BU64b1qhIBjcGgxEJuMLy=,True,1
1953649592,233977954,166703886,233977954.0,wj50LEIkhE/wVcXC/vAfNq6exgWWFRcMQs0BRUrctqE=,True,166703886.0,wj50LEIkhE/wVcXC/vAfNq6exgWWFRcMQs0BRUrctqE=,True,1
1955089896,187804162,186752198,187804162.0,sOVuuIlVY6fY/S+Hipk92M0QfmOr+Hu2BLuF9YeMTNu=,True,186752198.0,sOVuuIlVY6fY/S+Hipk92M0QfmOr+Hu2BLuF9YeMTNu=,True,1
1956015406,234688274,156130842,234688274.0,IkRo3fDMzrWnxOAYQE/8p+1/Yb7hqQh9ulWFskHfF7O=,True,156130842.0,IkRo3fDMzrWnxOAYQE/8p+1/Yb7hqQh9ulWFskHfF7O=,True,1
1954033844,104878104,105230890,104878104.0,eLBR8UssRpvy5emKIiRNcdokuUvToiHsYGnWJg3FzQu=,True,105230890.0,eLBR8UssRpvy5emKIiRNcdokuUvToiHsYGnWJg3FzQu=,True,1
1954975620,155985518,133103872,155985518.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,133103872.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,1
1953325782,235346694,19157822,235346694.0,zaiFZrJapuJ2D+ououkBV0boJOU4aJ+/T+xgdlTpp20=,True,19157822.0,zaiFZrJapuJ2D+ououkBV0boJOU4aJ+/T+xgdlTpp20=,True,1
1954628706,197784360,12132476,197784360.0,79NZWlJcqP6R4VsNMt0ZNnMfURvO4RNIMa5mjV/dbTm=,True,12132476.0,79NZWlJcqP6R4VsNMt0ZNnMfURvO4RNIMa5mjV/dbTm=,True,1
1954566204,235452908,235460800,235452908.0,V8hLxnXTJ0ua3SyVjCt3D06uZ8sofMHU3NxVjS7k7Ay=,True,235460800.0,V8hLxnXTJ0ua3SyVjCt3D06uZ8sofMHU3NxVjS7k7Ay=,True,1
1954448434,221526292,182564376,221526292.0,qT3YehiEpiO4a83mXUvtvEoC4zHbl9rouQE3KRMpBqS=,True,182564376.0,qT3YehiEpiO4a83mXUvtvEoC4zHbl9rouQE3KRMpBqS=,True,1
1956177096,201408898,37075620,201408898.0,J6UUfuycempNUQIjQfIROUs1VT030eyX63lVKQfWMXq=,True,37075620.0,J6UUfuycempNUQIjQfIROUs1VT030eyX63lVKQfWMXq=,True,1
1956177096,201408898,37075620,201408898.0,K0981DrrQSjiz5o1wsxudNrbDEJvY1kQ+7fl7XA0Wl4=,True,37075620.0,K0981DrrQSjiz5o1wsxudNrbDEJvY1kQ+7fl7XA0Wl4=,True,1
1954138434,155985518,133103872,155985518.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,133103872.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,1
1955486858,212778858,22138066,212778858.0,CaBXBEdIE6S4GBkfVcox3yfw27GIOZLls88ADM6i0IO=,True,22138066.0,CaBXBEdIE6S4GBkfVcox3yfw27GIOZLls88ADM6i0IO=,True,1
1955486858,212778858,22138066,212778858.0,zAlTaZwGUKbl6G06n6yJ7MO6UpKMQaXdfm19Kxx5mhS=,True,22138066.0,zAlTaZwGUKbl6G06n6yJ7MO6UpKMQaXdfm19Kxx5mhS=,True,1
1953736660,235004428,97227644,235004428.0,2F9irjDM1qInTdVPhFp7l2mdfjoN0eGOdwGTrvMK3zy=,True,97227644.0,2F9irjDM1qInTdVPhFp7l2mdfjoN0eGOdwGTrvMK3zy=,True,1
1954769192,4437214,154680340,4437214.0,OR7MqRap27i4DBeLH9+feaN0uzmvF5RQchBAdoHi7cO=,True,154680340.0,OR7MqRap27i4DBeLH9+feaN0uzmvF5RQchBAdoHi7cO=,True,1
1955842954,232945296,4691026,232945296.0,vIHYKfjEF/U60phIyyOw2KcZ/+vNwuVHvINQliBNN4u=,True,4691026.0,vIHYKfjEF/U60phIyyOw2KcZ/+vNwuVHvINQliBNN4u=,True,1
1956485766,167414200,142654904,167414200.0,LZ87eW/KtIv5tcdNKVomYGMdOdOvg0fTn5PcGipxgi4=,True,142654904.0,LZ87eW/KtIv5tcdNKVomYGMdOdOvg0fTn5PcGipxgi4=,True,1
1955596614,46023788,94755546,46023788.0,rBXve/M+FdMxafp6iQk+LnV8H9fErGu11S9ipeY56aA=,True,94755546.0,rBXve/M+FdMxafp6iQk+LnV8H9fErGu11S9ipeY56aA=,True,1
1956653428,231410894,77354928,231410894.0,342x7xdtyNloASDhu7M0fB9xxtpFerC/HMMJLRSrjcO=,True,77354928.0,342x7xdtyNloASDhu7M0fB9xxtpFerC/HMMJLRSrjcO=,True,1
1956653428,231410894,77354928,231410894.0,WCmvlzeF2vaOHUmH/tKNgpRuWE6VLiJNRnSssr8mvbI=,True,77354928.0,WCmvlzeF2vaOHUmH/tKNgpRuWE6VLiJNRnSssr8mvbI=,True,1
1955767562,155985518,133103872,155985518.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,133103872.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,1
1955714782,98777660,45627242,98777660.0,QLm4Mz9u5mkiDOjbCG5KKU5Bcc00ll3oz5PMPXz5oz0=,True,45627242.0,QLm4Mz9u5mkiDOjbCG5KKU5Bcc00ll3oz5PMPXz5oz0=,True,1
1954563780,235452908,235460800,235452908.0,V8hLxnXTJ0ua3SyVjCt3D06uZ8sofMHU3NxVjS7k7Ay=,True,235460800.0,V8hLxnXTJ0ua3SyVjCt3D06uZ8sofMHU3NxVjS7k7Ay=,True,1
1953994526,98981642,224141230,98981642.0,ScStvU82C+3lhO2xPrNNVhlfrxfFaBFZpyL+GnYnGdq=,True,224141230.0,ScStvU82C+3lhO2xPrNNVhlfrxfFaBFZpyL+GnYnGdq=,True,1
1954303532,227074130,150947486,227074130.0,VKkBCbia9qZkqUC0CKDEGnoZjv8zgS320NcblUjgHuI=,True,150947486.0,VKkBCbia9qZkqUC0CKDEGnoZjv8zgS320NcblUjgHuI=,True,1
1954087052,91589918,22443472,91589918.0,tnvNBOQx7qsAfrYOtJPFNqhbwno7pAax0s1mhWOANUO=,True,22443472.0,tnvNBOQx7qsAfrYOtJPFNqhbwno7pAax0s1mhWOANUO=,True,1
1953647216,227124616,15459944,227124616.0,dHjXZIKVEUj2Z9TJeruG/jy1o0dkNR0N6SpZnJtpNW4=,True,15459944.0,dHjXZIKVEUj2Z9TJeruG/jy1o0dkNR0N6SpZnJtpNW4=,True,1
1953647216,227124616,15459944,227124616.0,nJCFVqzy2ODFURCeckmQddY8zmiK8Bi8iZ+ZtGmZhqm=,True,15459944.0,nJCFVqzy2ODFURCeckmQddY8zmiK8Bi8iZ+ZtGmZhqm=,True,1
1956443060,217477782,42528882,217477782.0,wFCO3oAJBSCB8sVTagBy37l2jzNy519AHfGaTiw1Rdq=,True,42528882.0,wFCO3oAJBSCB8sVTagBy37l2jzNy519AHfGaTiw1Rdq=,True,1
1954712710,235475576,139012590,235475576.0,6XbDnUbJBLY2ua2bcbaOLrUyDDHdz6cE5pp3ySXhQ4K=,True,139012590.0,6XbDnUbJBLY2ua2bcbaOLrUyDDHdz6cE5pp3ySXhQ4K=,True,1
1954712710,235475576,139012590,235475576.0,tvgnSpSSUox8sRrmMp4YYV4qtVzjh3rLiNBATHjDbLI=,True,139012590.0,tvgnSpSSUox8sRrmMp4YYV4qtVzjh3rLiNBATHjDbLI=,True,1
1953993440,226788566,53886088,226788566.0,WwSVOP8iL7696WVosUu4BJTTIX9XNFD4mXellBb6dNK=,True,53886088.0,WwSVOP8iL7696WVosUu4BJTTIX9XNFD4mXellBb6dNK=,True,1
1954672376,153260162,40029748,153260162.0,wKiFgJyg3zB/Scnwt7bvAw+wMqkC52yxBpV7w67SlcE=,True,40029748.0,wKiFgJyg3zB/Scnwt7bvAw+wMqkC52yxBpV7w67SlcE=,True,1
1956250682,29689348,231810424,29689348.0,bGvR9cey+rry1FhUJrRw9djRmT9BtJlGu/vM8dbUQU0=,True,231810424.0,bGvR9cey+rry1FhUJrRw9djRmT9BtJlGu/vM8dbUQU0=,True,1
1956421852,192464648,106835950,192464648.0,Y7hhQfleKC7aG8DI7Lb43fSLsZ2idV5R9w3/R5ssPLg=,True,106835950.0,Y7hhQfleKC7aG8DI7Lb43fSLsZ2idV5R9w3/R5ssPLg=,True,1
1953991104,227124616,15459944,227124616.0,dHjXZIKVEUj2Z9TJeruG/jy1o0dkNR0N6SpZnJtpNW4=,True,15459944.0,dHjXZIKVEUj2Z9TJeruG/jy1o0dkNR0N6SpZnJtpNW4=,True,1
1953991104,227124616,15459944,227124616.0,nJCFVqzy2ODFURCeckmQddY8zmiK8Bi8iZ+ZtGmZhqm=,True,15459944.0,nJCFVqzy2ODFURCeckmQddY8zmiK8Bi8iZ+ZtGmZhqm=,True,1
1955262898,158552996,42293568,158552996.0,0l++2I5VEQNp97WP1PiQUTINYJDlNJZQCuyWdpnoCIc=,True,42293568.0,0l++2I5VEQNp97WP1PiQUTINYJDlNJZQCuyWdpnoCIc=,True,1
1954591382,62510592,24179606,62510592.0,xEyLcXdKSZMY4l34oAV04J4RvmaD6M12cnm+0ZLCTq0=,True,24179606.0,xEyLcXdKSZMY4l34oAV04J4RvmaD6M12cnm+0ZLCTq0=,True,1
1953684672,187804162,186752198,187804162.0,sOVuuIlVY6fY/S+Hipk92M0QfmOr+Hu2BLuF9YeMTNu=,True,186752198.0,sOVuuIlVY6fY/S+Hipk92M0QfmOr+Hu2BLuF9YeMTNu=,True,1
1953714326,155985518,133103872,155985518.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,133103872.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,1
1955425278,159132118,187392042,159132118.0,/+k342+fSW3vt7c0D2tFH2R+gxQIUcz7Aejn6M8F16m=,True,187392042.0,/+k342+fSW3vt7c0D2tFH2R+gxQIUcz7Aejn6M8F16m=,True,1
1955425278,159132118,187392042,159132118.0,hvJQZ6kte6JRe2v8nR3YSGulMmAqOQ1KGB87nOyPJ10=,True,187392042.0,hvJQZ6kte6JRe2v8nR3YSGulMmAqOQ1KGB87nOyPJ10=,True,1
1955425278,159132118,187392042,159132118.0,jMI6cKgzSi/0LUBuEJht3kZKUCg/n03Sx+l3CF4Cg+m=,True,187392042.0,jMI6cKgzSi/0LUBuEJht3kZKUCg/n03Sx+l3CF4Cg+m=,True,1
1955794900,155985518,133103872,155985518.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,133103872.0,mXMinTptrdP3oRZVouadvY8pFTEnc59iXSa1NQ7N7O8=,True,1
1954341962,173236460,167623852,173236460.0,1Y2gsiwIp+C/SRKWz7+rFIepBqBJ6L7HVw0wCXeZD5O=,True,167623852.0,1Y2gsiwIp+C/SRKWz7+rFIepBqBJ6L7HVw0wCXeZD5O=,True,1
1954341962,173236460,167623852,173236460.0,FCYZHJCUnRQIuq7bRr0j3Qv9OTqBzmEKcaRPV0UmFny=,True,167623852.0,FCYZHJCUnRQIuq7bRr0j3Qv9OTqBzmEKcaRPV0UmFny=,True,1
1954867684,125284642,89603264,125284642.0,7wFflHc+GW3E/t3V7KRkRoxu0AtUlbrPztiAgk8IxTW=,True,89603264.0,7wFflHc+GW3E/t3V7KRkRoxu0AtUlbrPztiAgk8IxTW=,True,1
1955935250,235596044,104913286,235596044.0,7AZAzZoxBDvRPSQp4uloJySM69RB9X8rcP/YMwl/058=,True,104913286.0,7AZAzZoxBDvRPSQp4uloJySM69RB9X8rcP/YMwl/058=,True,1
1955392116,234396926,219338060,234396926.0,IHB5e1kQu23NY1c3DM7v15Uyp0pjLxH2R3rB47fiwnI=,True,219338060.0,IHB5e1kQu23NY1c3DM7v15Uyp0pjLxH2R3rB47fiwnI=,True,1
1953305476,140422560,213407766,140422560.0,revkaehUbXVbWpLDXcO6TqoefR7+txQwNuwey7TN3RS=,True,213407766.0,revkaehUbXVbWpLDXcO6TqoefR7+txQwNuwey7TN3RS=,True,1
1955269230,6614672,228517830,6614672.0,1+p3Jx0gPZ/zTZncEQ5IfwTspVgyGhoht3v7myQmTSI=,True,228517830.0,1+p3Jx0gPZ/zTZncEQ5IfwTspVgyGhoht3v7myQmTSI=,True,1
1955269230,6614672,228517830,6614672.0,kPVM+qPwRC0qAcn299eIBYVCVkUBzmkvXoFmmrHVwLm=,True,228517830.0,kPVM+qPwRC0qAcn299eIBYVCVkUBzmkvXoFmmrHVwLm=,True,1
1954312958,227074130,150947486,227074130.0,VKkBCbia9qZkqUC0CKDEGnoZjv8zgS320NcblUjgHuI=,True,150947486.0,VKkBCbia9qZkqUC0CKDEGnoZjv8zgS320NcblUjgHuI=,True,1
1954507672,47724734,81057396,47724734.0,7+IuvqJVdjvqOleJ3KqNuUYcCGRto92SRqczL/sQVrK=,True,81057396.0,7+IuvqJVdjvqOleJ3KqNuUYcCGRto92SRqczL/sQVrK=,True,1
1954507672,47724734,81057396,47724734.0,u3MnF/EjBgAFcxFJdnxHG6mLI/pgM4w53N35kIjYv20=,True,81057396.0,u3MnF/EjBgAFcxFJdnxHG6mLI/pgM4w53N35kIjYv20=,True,1
1953656638,227124616,15459944,227124616.0,dHjXZIKVEUj2Z9TJeruG/jy1o0dkNR0N6SpZnJtpNW4=,True,15459944.0,dHjXZIKVEUj2Z9TJeruG/jy1o0dkNR0N6SpZnJtpNW4=,True,1
